molecule,bond_index,ysi_contribution
CCc1ccco1,5,1.8606524
CCc1ccco1,6,2.9005888
CN(C)C=O,0,1.1267482
CN(C)C=O,1,1.1267482
CN(C)C=O,2,0.4101288
CN(C)C=O,3,0.32457465
CN1CCCCC1,0,0.8058455
CN1CCCCC1,1,0.4338197
CN1CCCCC1,2,2.6764174
CN1CCCCC1,3,3.621901
CN1CCCCC1,4,3.621901
CN1CCCCC1,5,2.6764174
CN1CCCCC1,6,0.4338197
CNC(C)C,0,0.5562453
CNC(C)C,1,1.2632786
CNC(C)C,2,4.063797
CNC(C)C,3,4.063797
CNCc1ccccc1,0,0.6735573
CNCc1ccccc1,1,6.9325657
CNCc1ccccc1,2,22.066784
CNCc1ccccc1,3,19.283203
CNCc1ccccc1,4,8.201498
CNCc1ccccc1,5,7.597496
CNCc1ccccc1,6,7.597496
CNCc1ccccc1,7,8.201498
CNCc1ccccc1,8,19.283203
CNc1ccccc1,0,2.077526
CNc1ccccc1,1,6.8552666
CNc1ccccc1,2,8.533031
CNc1ccccc1,3,7.61573
CNc1ccccc1,4,7.597496
CNc1ccccc1,5,7.597496
CNc1ccccc1,6,7.61573
CNc1ccccc1,7,8.533031
CO,0,3.3559964
COC(=O)C(C)(C)C,0,1.4803976
COC(=O)C(C)(C)C,1,0.94002604
COC(=O)C(C)(C)C,2,0.1781173
COC(=O)C(C)(C)C,3,2.3977664
COC(=O)C(C)(C)C,4,4.1175156
COC(=O)C(C)(C)C,5,4.1175156
COC(=O)C(C)(C)C,6,4.1175156
COC(=O)C(C)C,0,1.4733377
COC(=O)C(C)C,1,0.76005733
COC(=O)C(C)C,2,-0.076385915
COC(=O)C(C)C,3,1.5465752
COC(=O)C(C)C,4,4.2141185
COC(=O)C(C)C,5,4.2141185
COC(=O)C=C(C)C,0,1.4724755
COC(=O)C=C(C)C,1,0.6112647
COC(=O)C=C(C)C,2,-0.15813051
COC(=O)C=C(C)C,3,1.2601696
COC(=O)C=C(C)C,4,4.9918165
COC(=O)C=C(C)C,5,4.9706583
COC(=O)C=C(C)C,6,4.9706583
COC(=O)CC(C)C,0,1.4843646
COC(=O)CC(C)C,1,0.9247389
COC(=O)CC(C)C,2,0.043214627
COC(=O)CC(C)C,3,1.40082
COC(=O)CC(C)C,4,2.8928332
COC(=O)CC(C)C,5,4.482215
COC(=O)CC(C)C,6,4.482215
COC(=O)OC,0,1.4675283
COC(=O)OC,1,1.001438
COC(=O)OC,2,0.19719476
COC(=O)OC,3,1.001438
COC(=O)OC,4,1.4675283
COC(=O)[C@H](C)O,0,1.4721467
COC(=O)[C@H](C)O,1,0.72435784
COC(=O)[C@H](C)O,2,-0.06280121
COC(=O)[C@H](C)O,3,0.622398
COC(=O)[C@H](C)O,4,1.8295728
COC(=O)[C@H](C)O,5,0.85835594
COC(C)(C)C,0,1.448001
COC(C)(C)C,1,2.399497
COC(C)(C)C,2,3.4682384
COC(C)(C)C,3,3.4682384
COC(C)(C)C,4,3.4682384
COC(C)(C)CCO,0,1.4547532
COC(C)(C)CCO,1,1.9430478
COC(C)(C)CCO,2,2.9908342
COC(C)(C)CCO,3,2.9908342
COC(C)(C)CCO,4,3.5031147
COC(C)(C)CCO,5,2.5898247
COC(C)(C)CCO,6,1.3282034
COC(C)(C)OC,0,1.4321533
COC(C)(C)OC,1,0.77315617
COC(C)(C)OC,2,1.7743373
COC(C)(C)OC,3,1.7743373
COC(C)(C)OC,4,0.77315617
COC(C)(C)OC,5,1.4321533
COC(C)(OC)OC,0,1.4192054
COC(C)(OC)OC,1,0.56601185
COC(C)(OC)OC,2,1.4872838
COC(C)(OC)OC,3,0.56601185
COC(C)(OC)OC,4,1.4192054
COC(C)(OC)OC,5,0.56601185
COC(C)(OC)OC,6,1.4192054
COC(C)=O,0,1.4808455
COC(C)=O,1,1.2452083
COC(C)=O,2,2.9397197
COC(C)=O,3,0.28725818
COC(C)COC(C)COC(C)CO,0,1.374932
COC(C)COC(C)COC(C)CO,1,1.2750795
COC(C)COC(C)COC(C)CO,2,3.2030196
COC(C)COC(C)COC(C)CO,3,1.7841759
COC(C)COC(C)COC(C)CO,4,0.6653577
COC(C)COC(C)COC(C)CO,5,1.239744
COC(C)COC(C)COC(C)CO,6,3.1951911
COC(C)COC(C)COC(C)CO,7,1.7756546
COC(C)COC(C)COC(C)CO,8,0.6653577
COC(C)COC(C)COC(C)CO,9,1.235186
COC(C)COC(C)COC(C)CO,10,3.1922116
COC(C)COC(C)COC(C)CO,11,1.8796705
COC(C)COC(C)COC(C)CO,12,1.3130529
COC(C)OC,0,1.3586717
COC(C)OC,1,0.833325
COC(C)OC,2,2.4915304
COC(C)OC,3,0.833325
COC(C)OC,4,1.3586717
COC(OC)(OC)OC,0,1.4289154
COC(OC)(OC)OC,1,0.5311882
COC(OC)(OC)OC,2,0.5311882
COC(OC)(OC)OC,3,1.4289154
COC(OC)(OC)OC,4,0.5311882
COC(OC)(OC)OC,5,1.4289154
COC(OC)(OC)OC,6,0.5311882
COC(OC)(OC)OC,7,1.4289154
COC(OC)C(C)=O,0,1.3695916
COC(OC)C(C)=O,1,0.5054116
COC(OC)C(C)=O,2,0.5054116
COC(OC)C(C)=O,3,1.3695916
COC(OC)C(C)=O,4,0.7196757
COC(OC)C(C)=O,5,2.8865912
COC(OC)C(C)=O,6,0.27850053
COC(OC)OC,0,1.3561211
COC(OC)OC,1,0.7459116
COC(OC)OC,2,0.7459116
COC(OC)OC,3,1.3561211
COC(OC)OC,4,0.7459116
COC(OC)OC,5,1.3561211
COC1CCCC1,0,1.4643604
COC1CCCC1,1,1.146008
COC1CCCC1,2,3.6673164
COC1CCCC1,3,3.3190312
COC1CCCC1,4,2.7461734
COC1CCCC1,5,3.3190312
COC1CCCC1,6,3.6673164
COC1CCCCO1,0,1.4601482
COC1CCCCO1,1,0.044491045
COC1CCCCO1,2,1.0866376
COC1CCCCO1,3,3.1861408
COC1CCCCO1,4,3.603049
COC1CCCCO1,5,2.174068
COC1CCCCO1,6,0.5962578
COC1CCCCO1,7,-0.54386395
COCC(C)O,0,1.3709359
COCC(C)O,1,0.72553504
COCC(C)O,2,1.588069
COCC(C)O,3,2.9393592
COCC(C)O,4,1.4645481
COCC(C)OC,0,1.3709359
COCC(C)OC,1,0.7286314
COCC(C)OC,2,1.7838968
COCC(C)OC,3,3.2030196
COCC(C)OC,4,1.2750795
COCC(C)OC,5,1.374932
COCCCO,0,1.368389
COCCCO,1,0.72620034
COCCCO,2,2.3796482
COCCCO,3,2.1531487
COCCCO,4,1.3378482
COCCOC,0,1.368389
COCCOC,1,0.7142238
COCCOC,2,1.6197658
COCCOC,3,0.7142238
COCCOC,4,1.368389
COCCOCCO,0,1.368389
COCCOCCO,1,0.7142238
COCCOCCO,2,1.6147499
COCCOCCO,3,0.62578595
COCCOCCO,4,0.6206806
COCCOCCO,5,1.6140003
COCCOCCO,6,1.3336406
COCCOCCOC,0,1.368389
COCCOCCOC,1,0.7142238
COCCOCCOC,2,1.6147499
COCCOCCOC,3,0.62578595
COCCOCCOC,4,0.62578595
COCCOCCOC,5,1.6147499
COCCOCCOC,6,0.7142238
COCCOCCOC,7,1.368389
COCOC,0,1.3628111
COCOC,1,0.9808954
COCOC,2,0.9808954
COCOC,3,1.3628111
COCc1ccccc1,0,1.6398256
COCc1ccccc1,1,8.116536
COCc1ccccc1,2,22.103237
COCc1ccccc1,3,20.11541
COCc1ccccc1,4,8.201498
COCc1ccccc1,5,7.597496
COCc1ccccc1,6,7.597496
COCc1ccccc1,7,8.201498
COCc1ccccc1,8,20.11541
COc1ccc(C)cc1,0,2.4066482
COc1ccc(C)cc1,1,4.417142
COc1ccc(C)cc1,2,7.3399577
COc1ccc(C)cc1,3,8.038509
COc1ccc(C)cc1,4,11.780259
COc1ccc(C)cc1,5,8.124013
COc1ccc(C)cc1,6,11.780259
COc1ccc(C)cc1,7,8.038509
COc1ccc(C)cc1,8,7.3399577
COc1cccc(C)c1,0,2.4066482
COc1cccc(C)c1,1,4.388261
COc1cccc(C)c1,2,7.2784686
COc1cccc(C)c1,3,6.921344
COc1cccc(C)c1,4,7.791583
COc1cccc(C)c1,5,12.630915
COc1cccc(C)c1,6,10.79409
COc1cccc(C)c1,7,11.059015
COc1cccc(C)c1,8,7.919973
COc1ccccc1,0,2.4066482
COc1ccccc1,1,4.417142
COc1ccccc1,2,7.606023
COc1ccccc1,3,7.4435835
COc1ccccc1,4,7.597496
COc1ccccc1,5,7.597496
COc1ccccc1,6,7.4435835
COc1ccccc1,7,7.606023
COc1ccccc1C,0,2.392145
COc1ccccc1C,1,5.5610332
COc1ccccc1C,2,7.9867797
COc1ccccc1C,3,7.2215166
COc1ccccc1C,4,7.3946137
COc1ccccc1C,5,7.653425
COc1ccccc1C,6,8.338585
COc1ccccc1C,7,7.2256374
COc1ccccc1C,8,8.292854
C[C@H]1CCCC[C@H]1C,0,4.410073
C[C@H]1CCCC[C@H]1C,1,3.4873872
C[C@H]1CCCC[C@H]1C,2,3.5479798
C[C@H]1CCCC[C@H]1C,3,3.6136904
C[C@H]1CCCC[C@H]1C,4,3.5479798
C[C@H]1CCCC[C@H]1C,5,3.4873872
C[C@H]1CCCC[C@H]1C,6,4.410073
C[C@H]1CCCC[C@H]1C,7,5.0028462
Cc1c(C)c(C)c(C)c(C)c1C,0,20.008293
Cc1c(C)c(C)c(C)c(C)c1C,1,32.32112
Cc1c(C)c(C)c(C)c(C)c1C,2,20.008293
Cc1c(C)c(C)c(C)c(C)c1C,3,32.321125
Cc1c(C)c(C)c(C)c(C)c1C,4,20.008295
Cc1c(C)c(C)c(C)c(C)c1C,5,32.321125
Cc1c(C)c(C)c(C)c(C)c1C,6,20.008295
Cc1c(C)c(C)c(C)c(C)c1C,7,32.321125
Cc1c(C)c(C)c(C)c(C)c1C,8,20.008295
Cc1c(C)c(C)c(C)c(C)c1C,9,32.321125
Cc1c(C)c(C)c(C)c(C)c1C,10,20.008293
Cc1c(C)c(C)c(C)c(C)c1C,11,32.321125
Cc1c2ccccc2cc2ccccc12,0,36.63545
Cc1c2ccccc2cc2ccccc12,1,60.933823
Cc1c2ccccc2cc2ccccc12,2,33.508865
Cc1c2ccccc2cc2ccccc12,3,8.165014
Cc1c2ccccc2cc2ccccc12,4,7.3946137
Cc1c2ccccc2cc2ccccc12,5,8.26306
Cc1c2ccccc2cc2ccccc12,6,32.96723
Cc1c2ccccc2cc2ccccc12,7,43.631645
Cc1c2ccccc2cc2ccccc12,8,43.63166
Cc1c2ccccc2cc2ccccc12,9,32.96724
Cc1c2ccccc2cc2ccccc12,10,8.26306
Cc1c2ccccc2cc2ccccc12,11,7.3946137
Cc1c2ccccc2cc2ccccc12,12,8.165013
Cc1c2ccccc2cc2ccccc12,13,33.508865
Cc1c2ccccc2cc2ccccc12,14,60.933823
Cc1c2ccccc2cc2ccccc12,15,55.78441
Cc1c2ccccc2cc2ccccc12,16,55.78442
Cc1cc(C)c(C)c(C)c1,0,12.364767
Cc1cc(C)c(C)c(C)c1,1,18.866148
Cc1cc(C)c(C)c(C)c1,2,22.420635
Cc1cc(C)c(C)c(C)c1,3,15.662586
Cc1cc(C)c(C)c(C)c1,4,27.667828
Cc1cc(C)c(C)c(C)c1,5,18.69941
Cc1cc(C)c(C)c(C)c1,6,27.667828
Cc1cc(C)c(C)c(C)c1,7,15.662586
Cc1cc(C)c(C)c(C)c1,8,22.420635
Cc1cc(C)c(C)c(C)c1,9,18.86615
Cc1cc(C)c(C)c(C)c1C,0,15.662586
Cc1cc(C)c(C)c(C)c1C,1,20.39077
Cc1cc(C)c(C)c(C)c1C,2,20.39077
Cc1cc(C)c(C)c(C)c1C,3,15.662586
Cc1cc(C)c(C)c(C)c1C,4,27.523796
Cc1cc(C)c(C)c(C)c1C,5,18.643135
Cc1cc(C)c(C)c(C)c1C,6,31.135208
Cc1cc(C)c(C)c(C)c1C,7,20.008295
Cc1cc(C)c(C)c(C)c1C,8,31.135208
Cc1cc(C)c(C)c(C)c1C,9,18.643135
Cc1cc(C)c(C)c(C)c1C,10,27.523796
Cc1cc(C)c(C)cc1C,0,15.659075
Cc1cc(C)c(C)cc1C,1,20.27713
Cc1cc(C)c(C)cc1C,2,20.27713
Cc1cc(C)c(C)cc1C,3,15.659076
Cc1cc(C)c(C)cc1C,4,25.246162
Cc1cc(C)c(C)cc1C,5,15.659075
Cc1cc(C)c(C)cc1C,6,20.27713
Cc1cc(C)c(C)cc1C,7,20.277132
Cc1cc(C)c(C)cc1C,8,15.659075
Cc1cc(C)c(C)cc1C,9,25.246164
Cc1cc(C)c2ccccc2c1,0,12.364767
Cc1cc(C)c2ccccc2c1,1,18.866146
Cc1cc(C)c2ccccc2c1,2,33.460274
Cc1cc(C)c2ccccc2c1,3,26.251167
Cc1cc(C)c2ccccc2c1,4,54.418602
Cc1cc(C)c2ccccc2c1,5,36.700153
Cc1cc(C)c2ccccc2c1,6,8.165014
Cc1cc(C)c2ccccc2c1,7,7.3946137
Cc1cc(C)c2ccccc2c1,8,8.26306
Cc1cc(C)c2ccccc2c1,9,32.96723
Cc1cc(C)c2ccccc2c1,10,42.789497
Cc1cc(C)c2ccccc2c1,11,22.979645
Cc1cc(C)c2ccccc2c1,12,58.199074
Cc1cc(C)cc(C)c1,0,12.364767
Cc1cc(C)cc(C)c1,1,22.10556
Cc1cc(C)cc(C)c1,2,22.10556
Cc1cc(C)cc(C)c1,3,12.364767
Cc1cc(C)cc(C)c1,4,22.10556
Cc1cc(C)cc(C)c1,5,22.10556
Cc1cc(C)cc(C)c1,6,12.364767
Cc1cc(C)cc(C)c1,7,22.10556
Cc1cc(C)cc(C)c1,8,22.10556
Cc1cc2ccccc2cc1C,0,15.659075
Cc1cc2ccccc2cc1C,1,23.781511
Cc1cc2ccccc2cc1C,2,44.256287
Cc1cc2ccccc2cc1C,3,37.745132
Cc1cc2ccccc2cc1C,4,8.26306
Cc1cc2ccccc2cc1C,5,7.3946137
Cc1cc2ccccc2cc1C,6,8.26306
Cc1cc2ccccc2cc1C,7,37.745132
Cc1cc2ccccc2cc1C,8,44.256287
Cc1cc2ccccc2cc1C,9,23.781511
Cc1cc2ccccc2cc1C,10,15.659075
Cc1cc2ccccc2cc1C,11,25.246164
Cc1cc2ccccc2cc1C,12,63.61694
Cc1ccc(-c2ccc(C)cc2)cc1,0,8.124013
Cc1ccc(-c2ccc(C)cc2)cc1,1,11.780259
Cc1ccc(-c2ccc(C)cc2)cc1,2,14.807634
Cc1ccc(-c2ccc(C)cc2)cc1,3,49.56684
Cc1ccc(-c2ccc(C)cc2)cc1,4,75.340454
Cc1ccc(-c2ccc(C)cc2)cc1,5,49.56684
Cc1ccc(-c2ccc(C)cc2)cc1,6,14.807634
Cc1ccc(-c2ccc(C)cc2)cc1,7,11.780259
Cc1ccc(-c2ccc(C)cc2)cc1,8,8.124013
Cc1ccc(-c2ccc(C)cc2)cc1,9,11.780259
Cc1ccc(-c2ccc(C)cc2)cc1,10,14.807634
Cc1ccc(-c2ccc(C)cc2)cc1,11,49.56684
Cc1ccc(-c2ccc(C)cc2)cc1,12,14.807634
Cc1ccc(-c2ccc(C)cc2)cc1,13,11.780259
Cc1ccc(-c2ccc(C)cc2)cc1,14,49.56684
Cc1ccc(-c2ccccc2)cc1,0,8.124013
Cc1ccc(-c2ccccc2)cc1,1,11.780259
Cc1ccc(-c2ccccc2)cc1,2,14.807634
Cc1ccc(-c2ccccc2)cc1,3,49.56684
Cc1ccc(-c2ccccc2)cc1,4,75.340454
Cc1ccc(-c2ccccc2)cc1,5,45.99436
Cc1ccc(-c2ccccc2)cc1,6,8.698147
Cc1ccc(-c2ccccc2)cc1,7,7.597496
Cc1ccc(-c2ccccc2)cc1,8,7.597496
Cc1ccc(-c2ccccc2)cc1,9,8.698147
Cc1ccc(-c2ccccc2)cc1,10,49.56684
Cc1ccc(-c2ccccc2)cc1,11,14.807634
Cc1ccc(-c2ccccc2)cc1,12,11.780259
Cc1ccc(-c2ccccc2)cc1,13,45.99436
Cc1ccc(C(C)(C)C)cc1,0,8.124013
Cc1ccc(C(C)(C)C)cc1,1,11.780259
Cc1ccc(C(C)(C)C)cc1,2,14.937244
Cc1ccc(C(C)(C)C)cc1,3,23.331459
Cc1ccc(C(C)(C)C)cc1,4,27.020147
Cc1ccc(C(C)(C)C)cc1,5,15.504919
Cc1ccc(C(C)(C)C)cc1,6,15.504919
Cc1ccc(C(C)(C)C)cc1,7,15.504919
Cc1ccc(C(C)(C)C)cc1,8,23.331459
Cc1ccc(C(C)(C)C)cc1,9,14.937244
Cc1ccc(C(C)(C)C)cc1,10,11.780259
Cc1ccc(C(C)C)cc1,0,8.124013
Cc1ccc(C(C)C)cc1,1,11.780259
Cc1ccc(C(C)C)cc1,2,12.035892
Cc1ccc(C(C)C)cc1,3,13.7691345
Cc1ccc(C(C)C)cc1,4,14.916761
Cc1ccc(C(C)C)cc1,5,10.494152
Cc1ccc(C(C)C)cc1,6,10.494152
Cc1ccc(C(C)C)cc1,7,13.7691345
Cc1ccc(C(C)C)cc1,8,12.035892
Cc1ccc(C(C)C)cc1,9,11.780259
Cc1ccc(C)c(C)c1,0,10.79409
Cc1ccc(C)c(C)c1,1,14.179038
Cc1ccc(C)c(C)c1,2,10.411882
Cc1ccc(C)c(C)c1,3,15.027978
Cc1ccc(C)c(C)c1,4,12.477985
Cc1ccc(C)c(C)c1,5,22.679384
Cc1ccc(C)c(C)c1,6,15.659075
Cc1ccc(C)c(C)c1,7,22.536186
Cc1ccc(C)c(C)c1,8,17.254257
Cc1ccc(C)c(C)c1C,0,13.018431
Cc1ccc(C)c(C)c1C,1,15.519413
Cc1ccc(C)c(C)c1C,2,9.210001
Cc1ccc(C)c(C)c1C,3,15.519413
Cc1ccc(C)c(C)c1C,4,13.018431
Cc1ccc(C)c(C)c1C,5,25.271334
Cc1ccc(C)c(C)c1C,6,18.643135
Cc1ccc(C)c(C)c1C,7,29.897898
Cc1ccc(C)c(C)c1C,8,18.643135
Cc1ccc(C)c(C)c1C,9,25.271336
Cc1ccc(C)c2ccccc12,0,23.847021
Cc1ccc(C)c2ccccc12,1,26.541407
Cc1ccc(C)c2ccccc12,2,9.210001
Cc1ccc(C)c2ccccc12,3,26.541405
Cc1ccc(C)c2ccccc12,4,23.847017
Cc1ccc(C)c2ccccc12,5,47.35384
Cc1ccc(C)c2ccccc12,6,30.918612
Cc1ccc(C)c2ccccc12,7,8.165014
Cc1ccc(C)c2ccccc12,8,7.3946137
Cc1ccc(C)c2ccccc12,9,8.165014
Cc1ccc(C)c2ccccc12,10,30.918613
Cc1ccc(C)c2ccccc12,11,47.353844
Cc1ccc(C)c2ccccc12,12,52.433655
Cc1ccc(C)cc1,0,8.124013
Cc1ccc(C)cc1,1,11.780259
Cc1ccc(C)cc1,2,11.798321
Cc1ccc(C)cc1,3,11.780259
Cc1ccc(C)cc1,4,8.124013
Cc1ccc(C)cc1,5,11.780259
Cc1ccc(C)cc1,6,11.798321
Cc1ccc(C)cc1,7,11.780259
Cc1ccc(C)o1,0,5.725381
Cc1ccc(C)o1,1,4.233383
Cc1ccc(C)o1,2,3.375507
Cc1ccc(C)o1,3,4.233383
Cc1ccc(C)o1,4,5.725381
Cc1ccc(C)o1,5,3.7020798
Cc1ccc(C)o1,6,3.7020798
Cc1ccc(C=O)o1,0,5.7253804
Cc1ccc(C=O)o1,1,4.2333827
Cc1ccc(C=O)o1,2,3.3861492
Cc1ccc(C=O)o1,3,2.4313061
Cc1ccc(C=O)o1,4,1.8980515
Cc1ccc(C=O)o1,5,0.5140699
Cc1ccc(C=O)o1,6,1.7207067
Cc1ccc(C=O)o1,7,3.5555482
Cc1ccc(CCc2ccc(C)cc2)cc1,0,8.124013
Cc1ccc(CCc2ccc(C)cc2)cc1,1,11.780259
Cc1ccc(CCc2ccc(C)cc2)cc1,2,11.252907
Cc1ccc(CCc2ccc(C)cc2)cc1,3,23.596529
Cc1ccc(CCc2ccc(C)cc2)cc1,4,31.174122
Cc1ccc(CCc2ccc(C)cc2)cc1,5,28.63034
Cc1ccc(CCc2ccc(C)cc2)cc1,6,31.174122
Cc1ccc(CCc2ccc(C)cc2)cc1,7,23.596529
Cc1ccc(CCc2ccc(C)cc2)cc1,8,11.252907
Cc1ccc(CCc2ccc(C)cc2)cc1,9,11.780259
Cc1ccc(CCc2ccc(C)cc2)cc1,10,8.124013
Cc1ccc(CCc2ccc(C)cc2)cc1,11,11.780259
Cc1ccc(CCc2ccc(C)cc2)cc1,12,11.252907
Cc1ccc(CCc2ccc(C)cc2)cc1,13,23.596529
Cc1ccc(CCc2ccc(C)cc2)cc1,14,11.252907
Cc1ccc(CCc2ccc(C)cc2)cc1,15,11.780259
Cc1ccc(CCc2ccc(C)cc2)cc1,16,23.596529
Cc1ccc(O)c(C)c1,0,10.794091
Cc1ccc(O)c(C)c1,1,14.179039
Cc1ccc(O)c(C)c1,2,6.99093
Cc1ccc(O)c(C)c1,3,2.8195148
Cc1ccc(O)c(C)c1,4,1.0905609
Cc1ccc(O)c(C)c1,5,2.8170156
Cc1ccc(O)c(C)c1,6,6.4199038
Cc1ccc(O)c(C)c1,7,10.327459
Cc1ccc(O)c(C)c1,8,17.254257
Cc1ccc2cc(C)ccc2c1,0,10.79409
Cc1ccc2cc(C)ccc2c1,1,14.179038
Cc1ccc2cc(C)ccc2c1,2,13.53241
Cc1ccc2cc(C)ccc2c1,3,40.924606
Cc1ccc2cc(C)ccc2c1,4,47.57742
Cc1ccc2cc(C)ccc2c1,5,21.731028
Cc1ccc2cc(C)ccc2c1,6,10.79409
Cc1ccc2cc(C)ccc2c1,7,14.179037
Cc1ccc2cc(C)ccc2c1,8,13.53241
Cc1ccc2cc(C)ccc2c1,9,40.924606
Cc1ccc2cc(C)ccc2c1,10,47.57742
Cc1ccc2cc(C)ccc2c1,11,21.731026
Cc1ccc2cc(C)ccc2c1,12,63.61694
Cc1ccc2ccccc2c1,0,10.794091
Cc1ccc2ccccc2c1,1,14.179039
Cc1ccc2ccccc2c1,2,13.53241
Cc1ccc2ccccc2c1,3,41.262146
Cc1ccc2ccccc2c1,4,38.189785
Cc1ccc2ccccc2c1,5,8.26306
Cc1ccc2ccccc2c1,6,7.3946137
Cc1ccc2ccccc2c1,7,8.26306
Cc1ccc2ccccc2c1,8,37.745132
Cc1ccc2ccccc2c1,9,47.577423
Cc1ccc2ccccc2c1,10,21.73103
Cc1ccc2ccccc2c1,11,63.340443
Cc1ccc2ccccc2c1C,0,13.018431
Cc1ccc2ccccc2c1C,1,15.519411
Cc1ccc2ccccc2c1C,2,11.795331
Cc1ccc2ccccc2c1C,3,35.74944
Cc1ccc2ccccc2c1C,4,32.685444
Cc1ccc2ccccc2c1C,5,8.26306
Cc1ccc2ccccc2c1C,6,7.3946137
Cc1ccc2ccccc2c1C,7,8.165014
Cc1ccc2ccccc2c1C,8,33.508865
Cc1ccc2ccccc2c1C,9,52.264854
Cc1ccc2ccccc2c1C,10,27.632332
Cc1ccc2ccccc2c1C,11,34.229416
Cc1ccc2ccccc2c1C,12,55.13482
Cc1ccc2ccccc2n1,0,8.254077
Cc1ccc2ccccc2n1,1,8.094565
Cc1ccc2ccccc2n1,2,9.200281
Cc1ccc2ccccc2n1,3,13.344608
Cc1ccc2ccccc2n1,4,11.288294
Cc1ccc2ccccc2n1,5,8.26306
Cc1ccc2ccccc2n1,6,7.3946137
Cc1ccc2ccccc2n1,7,7.4343348
Cc1ccc2ccccc2n1,8,18.486948
Cc1ccc2ccccc2n1,9,20.023806
Cc1ccc2ccccc2n1,10,8.063286
Cc1ccc2ccccc2n1,11,20.844742
Cc1cccc(-c2cccc(C)c2)c1,0,10.79409
Cc1cccc(-c2cccc(C)c2)c1,1,12.630915
Cc1cccc(-c2cccc(C)c2)c1,2,7.791583
Cc1cccc(-c2cccc(C)c2)c1,3,8.566235
Cc1cccc(-c2cccc(C)c2)c1,4,45.678844
Cc1cccc(-c2cccc(C)c2)c1,5,75.96374
Cc1cccc(-c2cccc(C)c2)c1,6,45.678844
Cc1cccc(-c2cccc(C)c2)c1,7,8.566235
Cc1cccc(-c2cccc(C)c2)c1,8,7.791583
Cc1cccc(-c2cccc(C)c2)c1,9,12.630915
Cc1cccc(-c2cccc(C)c2)c1,10,10.79409
Cc1cccc(-c2cccc(C)c2)c1,11,23.433132
Cc1cccc(-c2cccc(C)c2)c1,12,55.99145
Cc1cccc(-c2cccc(C)c2)c1,13,23.433132
Cc1cccc(-c2cccc(C)c2)c1,14,55.99145
Cc1cccc(-c2ccccc2)c1,0,10.794091
Cc1cccc(-c2ccccc2)c1,1,12.630917
Cc1cccc(-c2ccccc2)c1,2,7.791583
Cc1cccc(-c2ccccc2)c1,3,8.566235
Cc1cccc(-c2ccccc2)c1,4,45.678844
Cc1cccc(-c2ccccc2)c1,5,75.544106
Cc1cccc(-c2ccccc2)c1,6,45.99436
Cc1cccc(-c2ccccc2)c1,7,8.698147
Cc1cccc(-c2ccccc2)c1,8,7.597496
Cc1cccc(-c2ccccc2)c1,9,7.597496
Cc1cccc(-c2ccccc2)c1,10,8.698147
Cc1cccc(-c2ccccc2)c1,11,55.991447
Cc1cccc(-c2ccccc2)c1,12,23.43313
Cc1cccc(-c2ccccc2)c1,13,45.99436
Cc1cccc(C)c1,0,10.79409
Cc1cccc(C)c1,1,12.630915
Cc1cccc(C)c1,2,7.791583
Cc1cccc(C)c1,3,7.791583
Cc1cccc(C)c1,4,12.630915
Cc1cccc(C)c1,5,10.79409
Cc1cccc(C)c1,6,20.661297
Cc1cccc(C)c1,7,20.661297
Cc1cccc(C)c1C,0,13.018431
Cc1cccc(C)c1C,1,13.738476
Cc1cccc(C)c1C,2,7.31796
Cc1cccc(C)c1C,3,7.31796
Cc1cccc(C)c1C,4,13.738476
Cc1cccc(C)c1C,5,13.018431
Cc1cccc(C)c1C,6,25.517563
Cc1cccc(C)c1C,7,18.699406
Cc1cccc(C)c1C,8,25.517563
Cc1cccc(CO)c1,0,10.79409
Cc1cccc(CO)c1,1,12.630915
Cc1cccc(CO)c1,2,7.791583
Cc1cccc(CO)c1,3,7.736274
Cc1cccc(CO)c1,4,18.131413
Cc1cccc(CO)c1,5,19.636679
Cc1cccc(CO)c1,6,7.689892
Cc1cccc(CO)c1,7,27.030022
Cc1cccc(CO)c1,8,20.670944
Cc1cccc(N)c1,0,10.79409
Cc1cccc(N)c1,1,12.630915
Cc1cccc(N)c1,2,7.791583
Cc1cccc(N)c1,3,6.9189873
Cc1cccc(N)c1,4,5.2861767
Cc1cccc(N)c1,5,1.688928
Cc1cccc(N)c1,6,5.1072893
Cc1cccc(N)c1,7,10.606524
Cc1cccc(O)c1,0,10.79409
Cc1cccc(O)c1,1,12.630915
Cc1cccc(O)c1,2,7.791583
Cc1cccc(O)c1,3,6.2518873
Cc1cccc(O)c1,4,2.2990527
Cc1cccc(O)c1,5,-0.35734263
Cc1cccc(O)c1,6,2.234566
Cc1cccc(O)c1,7,8.550966
Cc1cccc2c(C)cccc12,0,23.847023
Cc1cccc2c(C)cccc12,1,24.956055
Cc1cccc2c(C)cccc12,2,7.31796
Cc1cccc2c(C)cccc12,3,7.77923
Cc1cccc2c(C)cccc12,4,30.918615
Cc1cccc2c(C)cccc12,5,47.353844
Cc1cccc2c(C)cccc12,6,23.84702
Cc1cccc2c(C)cccc12,7,24.95605
Cc1cccc2c(C)cccc12,8,7.31796
Cc1cccc2c(C)cccc12,9,7.779229
Cc1cccc2c(C)cccc12,10,30.918613
Cc1cccc2c(C)cccc12,11,47.353844
Cc1cccc2c(C)cccc12,12,52.433662
Cc1cccc2c1CCCC2C,0,15.982831
Cc1cccc2c1CCCC2C,1,16.75974
