molecule,bond_index,ysi_contribution
C=CCCCC(=O)OC,1,5.513182
C=CCCCC(=O)OC,2,3.031292
C=CCCCC(=O)OC,3,2.2772298
C=CCCCC(=O)OC,4,1.1561298
C=CCCCC(=O)OC,5,0.21467163
C=CCCCC(=O)OC,6,0.9010118
C=CCCCC(=O)OC,7,1.4795208
C=CCCCCC,0,6.310774
C=CCCCCC,1,5.513182
C=CCCCCC,2,3.0317004
C=CCCCCC,3,2.864995
C=CCCCCC,4,2.7646933
C=CCCCCC,5,3.992716
C=CCCCCCC,0,6.310774
C=CCCCCCC,1,5.513182
C=CCCCCCC,2,3.0317004
C=CCCCCCC,3,2.866119
C=CCCCCCC,4,2.8477943
C=CCCCCCC,5,2.7646933
C=CCCCCCC,6,3.992716
C=CCCCCCCC,0,6.310774
C=CCCCCCCC,1,5.513182
C=CCCCCCCC,2,3.0317004
C=CCCCCCCC,3,2.866119
C=CCCCCCCC,4,2.848768
C=CCCCCCCC,5,2.8477943
C=CCCCCCCC,6,2.7646933
C=CCCCCCCC,7,3.992716
C=CCCCCCCCC,0,6.310774
C=CCCCCCCCC,1,5.513182
C=CCCCCCCCC,2,3.0317004
C=CCCCCCCCC,3,2.866119
C=CCCCCCCCC,4,2.848768
C=CCCCCCCCC,5,2.848768
C=CCCCCCCCC,6,2.8477943
C=CCCCCCCCC,7,2.7646933
C=CCCCCCCCC,8,3.992716
C=CCCCCCCCCCC,0,6.310774
C=CCCCCCCCCCC,1,5.513182
C=CCCCCCCCCCC,2,3.0317004
C=CCCCCCCCCCC,3,2.866119
C=CCCCCCCCCCC,4,2.848768
C=CCCCCCCCCCC,5,2.848768
C=CCCCCCCCCCC,6,2.848768
C=CCCCCCCCCCC,7,2.848768
C=CCCCCCCCCCC,8,2.8477943
C=CCCCCCCCCCC,9,2.7646933
C=CCCCCCCCCCC,10,3.992716
C=CCCc1ccccc1,0,6.310774
C=CCCc1ccccc1,1,6.3750143
C=CCCc1ccccc1,2,10.189059
C=CCCc1ccccc1,3,24.307276
C=CCCc1ccccc1,4,23.959892
C=CCCc1ccccc1,5,9.776669
C=CCCc1ccccc1,6,8.663676
C=CCCc1ccccc1,7,8.663676
C=CCCc1ccccc1,8,9.776669
C=CCCc1ccccc1,9,23.959892
C=CCN,0,6.167457
C=CCN,1,2.998279
C=CCN,2,-0.14480713
C=CCN(C)C,0,6.380452
C=CCN(C)C,1,5.6590495
C=CCN(C)C,2,1.009567
C=CCN(C)C,3,1.7765017
C=CCN(C)C,4,1.7765017
C=CCNC,0,6.110393
C=CCNC,1,3.914216
C=CCNC,2,-0.14492393
C=CCNC,3,0.94740826
C=CCc1ccccc1,0,10.646207
C=CCc1ccccc1,1,17.760155
C=CCc1ccccc1,2,32.755814
C=CCc1ccccc1,3,31.420593
C=CCc1ccccc1,4,9.776669
C=CCc1ccccc1,5,8.663676
C=CCc1ccccc1,6,8.663676
C=CCc1ccccc1,7,9.776669
C=CCc1ccccc1,8,31.420593
C=COCC1CCC(CC1)COC=C,0,5.589301
C=COCC1CCC(CC1)COC=C,1,3.8463316
C=COCC1CCC(CC1)COC=C,2,2.3082352
C=COCC1CCC(CC1)COC=C,3,3.0271225
C=COCC1CCC(CC1)COC=C,4,3.8540568
C=COCC1CCC(CC1)COC=C,5,4.3112497
C=COCC1CCC(CC1)COC=C,6,3.8540568
C=COCC1CCC(CC1)COC=C,7,3.8540568
C=COCC1CCC(CC1)COC=C,8,4.3112497
C=COCC1CCC(CC1)COC=C,9,3.0271225
C=COCC1CCC(CC1)COC=C,10,2.3082352
C=COCC1CCC(CC1)COC=C,11,3.8463316
C=COCC1CCC(CC1)COC=C,12,5.589301
C=COCC1CCC(CC1)COC=C,13,3.8540568
C=Cc1cc(C)ccc1C,0,18.741951
C=Cc1cc(C)ccc1C,1,34.5645
C=Cc1cc(C)ccc1C,2,33.767624
C=Cc1cc(C)ccc1C,3,18.155746
C=Cc1cc(C)ccc1C,4,13.28457
C=Cc1cc(C)ccc1C,5,14.268204
C=Cc1cc(C)ccc1C,6,9.779838
C=Cc1cc(C)ccc1C,7,23.415152
C=Cc1cc(C)ccc1C,8,19.357916
C=Cc1cc(C)ccc1C,9,41.951324
C=Cc1ccc(C)cc1,0,13.744939
C=Cc1ccc(C)cc1,1,26.82317
C=Cc1ccc(C)cc1,2,26.046957
C=Cc1ccc(C)cc1,3,10.044771
C=Cc1ccc(C)cc1,4,14.122793
C=Cc1ccc(C)cc1,5,12.9876
C=Cc1ccc(C)cc1,6,14.122793
C=Cc1ccc(C)cc1,7,10.044771
C=Cc1ccc(C)cc1,8,26.046957
C=Cc1cccc(C)c1,0,13.744939
C=Cc1cccc(C)c1,1,26.38879
C=Cc1cccc(C)c1,2,24.944695
C=Cc1cccc(C)c1,3,8.768726
C=Cc1cccc(C)c1,4,9.156942
C=Cc1cccc(C)c1,5,15.214797
C=Cc1cccc(C)c1,6,13.284571
C=Cc1cccc(C)c1,7,16.46244
C=Cc1cccc(C)c1,8,28.388575
C=Cc1ccccc1,0,13.744939
C=Cc1ccccc1,1,26.82317
C=Cc1ccccc1,2,25.546192
C=Cc1ccccc1,3,9.2395735
C=Cc1ccccc1,4,8.663676
C=Cc1ccccc1,5,8.663676
C=Cc1ccccc1,6,9.2395735
C=Cc1ccccc1,7,25.546192
C=Cc1ccccc1C,0,18.741951
C=Cc1ccccc1C,1,31.775574
C=Cc1ccccc1C,2,27.480808
C=Cc1ccccc1C,3,10.48914
C=Cc1ccccc1C,4,8.68657
C=Cc1ccccc1C,5,8.794617
C=Cc1ccccc1C,6,22.713947
C=Cc1ccccc1C,7,19.357916
C=Cc1ccccc1C,8,38.894073
CC#CCC,0,5.9303646
CC#CCC,1,13.200063
CC#CCC,2,7.393197
CC#CCC,3,4.9157934
CC#CCCC,0,5.9303646
CC#CCCC,1,13.099661
CC#CCCC,2,7.719426
CC#CCCC,3,3.3015223
CC#CCCC,4,4.007921
CC#CCCCC,0,5.9303646
CC#CCCCC,1,13.099661
CC#CCCCC,2,7.7537
CC#CCCCC,3,3.683012
CC#CCCCC,4,2.7729664
CC#CCCCC,5,3.992716
CC#CCCCCC,0,5.9303646
CC#CCCCCC,1,13.099661
CC#CCCCCC,2,7.7537
CC#CCCCCC,3,3.7028983
CC#CCCCCC,4,2.876277
CC#CCCCCC,5,2.7646933
CC#CCCCCC,6,3.992716
CC#Cc1ccccc1,0,18.862398
CC#Cc1ccccc1,1,32.818275
CC#Cc1ccccc1,2,44.96727
CC#Cc1ccccc1,3,39.481796
CC#Cc1ccccc1,4,8.786273
CC#Cc1ccccc1,5,8.663676
CC#Cc1ccccc1,6,8.663676
CC#Cc1ccccc1,7,8.786273
CC#Cc1ccccc1,8,39.481796
CC#N,0,0.5004749
CC#N,1,-0.8005958
CC(=O)C(C)(C)C,0,2.7616997
CC(=O)C(C)(C)C,1,0.42996478
CC(=O)C(C)(C)C,2,2.487125
CC(=O)C(C)(C)C,3,4.4372187
CC(=O)C(C)(C)C,4,4.4372187
CC(=O)C(C)(C)C,5,4.4372187
CC(=O)C(C)C,0,2.701363
CC(=O)C(C)C,1,0.42897364
CC(=O)C(C)C,2,2.0795264
CC(=O)C(C)C,3,4.065344
CC(=O)C(C)C,4,4.065344
CC(=O)CC(C)(C)C,0,2.7645192
CC(=O)CC(C)(C)C,1,0.38468954
CC(=O)CC(C)(C)C,2,1.5807036
CC(=O)CC(C)(C)C,3,3.5414214
CC(=O)CC(C)(C)C,4,4.7172413
CC(=O)CC(C)(C)C,5,4.7172413
CC(=O)CC(C)(C)C,6,4.7172413
CC(=O)CC(C)C,0,2.7649667
CC(=O)CC(C)C,1,0.3849046
CC(=O)CC(C)C,2,1.6377015
CC(=O)CC(C)C,3,3.4269671
CC(=O)CC(C)C,4,4.5080576
CC(=O)CC(C)C,5,4.5080576
CC(=O)N(C)C,0,2.7710288
CC(=O)N(C)C,1,0.49589497
CC(=O)N(C)C,2,0.66081595
CC(=O)N(C)C,3,1.8192928
CC(=O)N(C)C,4,1.8192928
CC(=O)OC(C)(C)C,0,2.793016
CC(=O)OC(C)(C)C,1,0.5311891
CC(=O)OC(C)(C)C,2,1.1044502
CC(=O)OC(C)(C)C,3,1.6617682
CC(=O)OC(C)(C)C,4,4.2520576
CC(=O)OC(C)(C)C,5,4.2520576
CC(=O)OC(C)(C)C,6,4.2520576
CC(=O)OC(C)C,0,2.7927632
CC(=O)OC(C)C,1,0.5295178
CC(=O)OC(C)C,2,1.1038742
CC(=O)OC(C)C,3,1.6507955
CC(=O)OC(C)C,4,3.9237146
CC(=O)OC(C)C,5,3.9237146
CC(=O)OCC(C)C,0,2.794055
CC(=O)OCC(C)C,1,0.5329951
CC(=O)OCC(C)C,2,1.1924361
CC(=O)OCC(C)C,3,1.2432458
CC(=O)OCC(C)C,4,3.0921435
CC(=O)OCC(C)C,5,4.525305
CC(=O)OCC(C)C,6,4.525305
CC(=O)OCCC(C)C,0,2.794055
CC(=O)OCCC(C)C,1,0.5329951
CC(=O)OCCC(C)C,2,1.1958903
CC(=O)OCCC(C)C,3,1.9164755
CC(=O)OCCC(C)C,4,2.3491158
CC(=O)OCCC(C)C,5,3.876647
CC(=O)OCCC(C)C,6,4.607067
CC(=O)OCCC(C)C,7,4.607067
CC(=O)c1ccccc1,0,2.3562882
CC(=O)c1ccccc1,1,0.63334036
CC(=O)c1ccccc1,2,7.263687
CC(=O)c1ccccc1,3,9.78367
CC(=O)c1ccccc1,4,8.915342
CC(=O)c1ccccc1,5,8.663676
CC(=O)c1ccccc1,6,8.663676
CC(=O)c1ccccc1,7,8.915342
CC(=O)c1ccccc1,8,9.78367
CC(=O)n1ccc2ccccc21,0,2.847106
CC(=O)n1ccc2ccccc21,1,0.5270839
CC(=O)n1ccc2ccccc21,2,2.4930155
CC(=O)n1ccc2ccccc21,3,6.2163267
CC(=O)n1ccc2ccccc21,4,7.0332484
CC(=O)n1ccc2ccccc21,5,15.126331
CC(=O)n1ccc2ccccc21,6,18.460348
CC(=O)n1ccc2ccccc21,7,11.490157
CC(=O)n1ccc2ccccc21,8,8.561614
CC(=O)n1ccc2ccccc21,9,9.87822
CC(=O)n1ccc2ccccc21,10,17.407799
CC(=O)n1ccc2ccccc21,11,12.384265
CC(=O)n1ccc2ccccc21,12,22.041431
CC(C)(C)C(=N)C(C)(C)C,0,4.427002
CC(C)(C)C(=N)C(C)(C)C,1,4.427002
CC(C)(C)C(=N)C(C)(C)C,2,4.427002
CC(C)(C)C(=N)C(C)(C)C,3,2.4224896
CC(C)(C)C(=N)C(C)(C)C,4,1.0717221
CC(C)(C)C(=N)C(C)(C)C,5,2.4224896
CC(C)(C)C(=N)C(C)(C)C,6,4.427002
CC(C)(C)C(=N)C(C)(C)C,7,4.427002
CC(C)(C)C(=N)C(C)(C)C,8,4.427002
CC(C)(C)C(=O)C(C)(C)C,0,4.416894
CC(C)(C)C(=O)C(C)(C)C,1,4.416894
CC(C)(C)C(=O)C(C)(C)C,2,4.416894
CC(C)(C)C(=O)C(C)(C)C,3,2.268724
CC(C)(C)C(=O)C(C)(C)C,4,0.17586415
CC(C)(C)C(=O)C(C)(C)C,5,2.268724
CC(C)(C)C(=O)C(C)(C)C,6,4.416894
CC(C)(C)C(=O)C(C)(C)C,7,4.416894
CC(C)(C)C(=O)C(C)(C)C,8,4.416894
CC(C)(C)C1=CCCCC1,0,4.9802823
CC(C)(C)C1=CCCCC1,1,4.9802823
CC(C)(C)C1=CCCCC1,2,4.9802823
CC(C)(C)C1=CCCCC1,3,5.5625324
CC(C)(C)C1=CCCCC1,4,5.969435
CC(C)(C)C1=CCCCC1,5,4.9212303
CC(C)(C)C1=CCCCC1,6,4.0619764
CC(C)(C)C1=CCCCC1,7,3.6267848
CC(C)(C)C1=CCCCC1,8,3.221789
CC(C)(C)C1=CCCCC1,9,4.63096
CC(C)(C)C=O,0,4.739418
CC(C)(C)C=O,1,4.739418
CC(C)(C)C=O,2,4.739418
CC(C)(C)C=O,3,2.2037406
CC(C)(C)C=O,4,0.0025860295
CC(C)(C)CC=O,0,4.731942
CC(C)(C)CC=O,1,4.731942
CC(C)(C)CC=O,2,4.731942
CC(C)(C)CC=O,3,4.1873274
CC(C)(C)CC=O,4,1.813515
CC(C)(C)CC=O,5,0.027309015
CC(C)(C)CCN,0,4.720915
CC(C)(C)CCN,1,4.720915
CC(C)(C)CCN,2,4.720915
CC(C)(C)CCN,3,3.745934
CC(C)(C)CCN,4,2.071382
CC(C)(C)CCN,5,-0.13578713
CC(C)(C)CCO,0,4.720915
CC(C)(C)CCO,1,4.720915
CC(C)(C)CCO,2,4.720915
CC(C)(C)CCO,3,3.7703757
CC(C)(C)CCO,4,2.4213545
CC(C)(C)CCO,5,1.2048061
CC(C)(C)Cc1ccccc1,0,6.1064763
CC(C)(C)Cc1ccccc1,1,6.1064763
CC(C)(C)Cc1ccccc1,2,6.1064763
CC(C)(C)Cc1ccccc1,3,12.467319
CC(C)(C)Cc1ccccc1,4,24.28831
CC(C)(C)Cc1ccccc1,5,23.703339
CC(C)(C)Cc1ccccc1,6,9.776669
CC(C)(C)Cc1ccccc1,7,8.663676
CC(C)(C)Cc1ccccc1,8,8.663676
CC(C)(C)Cc1ccccc1,9,9.776669
CC(C)(C)Cc1ccccc1,10,23.703339
CC(C)(C)N,0,3.3232565
CC(C)(C)N,1,3.3232565
CC(C)(C)N,2,3.3232565
CC(C)(C)N,3,-0.26210326
CC(C)(C)O,0,4.1091223
CC(C)(C)O,1,4.1091223
CC(C)(C)O,2,4.1091223
CC(C)(C)O,3,1.4977653
CC(C)(C)OC=O,0,4.267338
CC(C)(C)OC=O,1,4.267338
CC(C)(C)OC=O,2,4.267338
CC(C)(C)OC=O,3,1.5422162
CC(C)(C)OC=O,4,1.2054558
CC(C)(C)OC=O,5,0.11149977
CC(C)(C)ON=O,0,4.245437
CC(C)(C)ON=O,1,4.245437
CC(C)(C)ON=O,2,4.245437
CC(C)(C)ON=O,3,0.42900366
CC(C)(C)ON=O,4,-3.4719467
CC(C)(C)ON=O,5,-3.0345662
CC(C)(C)c1ccccc1,0,9.318302
CC(C)(C)c1ccccc1,1,9.318302
CC(C)(C)c1ccccc1,2,9.318302
CC(C)(C)c1ccccc1,3,18.363857
CC(C)(C)c1ccccc1,4,16.271944
CC(C)(C)c1ccccc1,5,9.043727
CC(C)(C)c1ccccc1,6,8.663676
CC(C)(C)c1ccccc1,7,8.663676
CC(C)(C)c1ccccc1,8,9.043727
CC(C)(C)c1ccccc1,9,16.271944
CC(C)(C)c1ccco1,0,10.02025
CC(C)(C)c1ccco1,1,10.02025
CC(C)(C)c1ccco1,2,10.02025
CC(C)(C)c1ccco1,3,8.412938
CC(C)(C)c1ccco1,4,3.9536955
CC(C)(C)c1ccco1,5,2.7181458
CC(C)(C)c1ccco1,6,1.989114
CC(C)(C)c1ccco1,7,2.3668208
CC(C)(C)c1ccco1,8,3.7293317
CC(C)(c1ccccc1)c1ccccc1,0,25.48602
CC(C)(c1ccccc1)c1ccccc1,1,25.48602
CC(C)(c1ccccc1)c1ccccc1,2,37.431854
CC(C)(c1ccccc1)c1ccccc1,3,30.471596
CC(C)(c1ccccc1)c1ccccc1,4,9.043727
CC(C)(c1ccccc1)c1ccccc1,5,8.663676
CC(C)(c1ccccc1)c1ccccc1,6,8.663676
CC(C)(c1ccccc1)c1ccccc1,7,9.043727
CC(C)(c1ccccc1)c1ccccc1,8,37.431854
CC(C)(c1ccccc1)c1ccccc1,9,30.471596
CC(C)(c1ccccc1)c1ccccc1,10,9.043727
CC(C)(c1ccccc1)c1ccccc1,11,8.663676
CC(C)(c1ccccc1)c1ccccc1,12,8.663676
CC(C)(c1ccccc1)c1ccccc1,13,9.043727
CC(C)(c1ccccc1)c1ccccc1,14,30.471596
CC(C)(c1ccccc1)c1ccccc1,15,30.471596
CC(C)=C(C)C,0,6.3305497
CC(C)=C(C)C,1,6.3305497
CC(C)=C(C)C,2,8.216507
CC(C)=C(C)C,3,6.3305497
CC(C)=C(C)C,4,6.3305497
CC(C)=C(C)C(C)C,0,6.152112
CC(C)=C(C)C(C)C,1,6.152112
CC(C)=C(C)C(C)C,2,9.013171
CC(C)=C(C)C(C)C,3,7.0730343
CC(C)=C(C)C(C)C,4,6.8640795
CC(C)=C(C)C(C)C,5,4.1134644
CC(C)=C(C)C(C)C,6,4.1134644
CC(C)=CC(C)(C)C,0,5.1718802
CC(C)=CC(C)(C)C,1,5.1718802
CC(C)=CC(C)(C)C,2,8.761404
CC(C)=CC(C)(C)C,3,9.919971
CC(C)=CC(C)(C)C,4,5.3265586
CC(C)=CC(C)(C)C,5,5.3265586
CC(C)=CC(C)(C)C,6,5.3265586
CC(C)=Cc1ccccc1,0,17.24476
CC(C)=Cc1ccccc1,1,17.24476
CC(C)=Cc1ccccc1,2,24.912533
CC(C)=Cc1ccccc1,3,42.198837
CC(C)=Cc1ccccc1,4,39.024483
CC(C)=Cc1ccccc1,5,9.2395735
CC(C)=Cc1ccccc1,6,8.663676
CC(C)=Cc1ccccc1,7,8.663676
CC(C)=Cc1ccccc1,8,9.2395735
CC(C)=Cc1ccccc1,9,39.024483
CC(C)=O,0,3.038126
CC(C)=O,1,3.038126
CC(C)=O,2,0.7141276
CC(C)C(=O)C(C)C,0,4.033046
CC(C)C(=O)C(C)C,1,4.033046
CC(C)C(=O)C(C)C,2,1.7205341
CC(C)C(=O)C(C)C,3,0.20945716
CC(C)C(=O)C(C)C,4,1.7205338
CC(C)C(=O)C(C)C,5,4.033046
CC(C)C(=O)C(C)C,6,4.033046
CC(C)C(=O)O,0,4.0042586
CC(C)C(=O)O,1,4.0042586
CC(C)C(=O)O,2,1.2074513
CC(C)C(=O)O,3,0.009445466
CC(C)C(=O)O,4,0.800312
CC(C)C(C)(C)C,0,4.3948383
CC(C)C(C)(C)C,1,4.3948383
CC(C)C(C)(C)C,2,4.35023
CC(C)C(C)(C)C,3,4.7788677
CC(C)C(C)(C)C,4,4.7788677
CC(C)C(C)(C)C,5,4.7788677
CC(C)C(C)(C)O,0,4.328353
CC(C)C(C)(C)O,1,4.328353
CC(C)C(C)(C)O,2,3.0884838
CC(C)C(C)(C)O,3,3.7112336
CC(C)C(C)(C)O,4,3.7112336
CC(C)C(C)(C)O,5,1.212445
CC(C)C(C)C,0,4.455881
CC(C)C(C)C,1,4.455881
CC(C)C(C)C,2,4.2946873
CC(C)C(C)C,3,4.455881
CC(C)C(C)C,4,4.455881
CC(C)C(C)C(C)C,0,4.4365797
CC(C)C(C)C(C)C,1,4.4365797
CC(C)C(C)C(C)C,2,4.014224
CC(C)C(C)C(C)C,3,4.131513
CC(C)C(C)C(C)C,4,4.014224
CC(C)C(C)C(C)C,5,4.4365797
CC(C)C(C)C(C)C,6,4.4365797
CC(C)C(C)O,0,4.4001126
CC(C)C(C)O,1,4.4001126
CC(C)C(C)O,2,2.90695
CC(C)C(C)O,3,3.4029064
CC(C)C(C)O,4,1.3048422
CC(C)C(O)C(C)C,0,4.3602624
CC(C)C(O)C(C)C,1,4.3602624
CC(C)C(O)C(C)C,2,2.0870073
CC(C)C(O)C(C)C,3,0.89129937
CC(C)C(O)C(C)C,4,2.0870075
CC(C)C(O)C(C)C,5,4.360263
CC(C)C(O)C(C)C,6,4.360263
CC(C)C1CCCCC1,0,5.0181904
CC(C)C1CCCCC1,1,5.0181904
CC(C)C1CCCCC1,2,4.6804314
CC(C)C1CCCCC1,3,3.5810544
CC(C)C1CCCCC1,4,3.9040463
CC(C)C1CCCCC1,5,3.6099758
CC(C)C1CCCCC1,6,3.6099758
CC(C)C1CCCCC1,7,3.9040463
CC(C)C1CCCCC1,8,3.5810544
CC(C)C=O,0,4.35232
CC(C)C=O,1,4.35232
CC(C)C=O,2,1.3551049
CC(C)C=O,3,-0.048270546
CC(C)CC(=O)CC(C)C,0,4.5080576
CC(C)CC(=O)CC(C)C,1,4.5080576
CC(C)CC(=O)CC(C)C,2,3.4308
CC(C)CC(=O)CC(C)C,3,1.287112
CC(C)CC(=O)CC(C)C,4,0.19470528
CC(C)CC(=O)CC(C)C,5,1.287112
CC(C)CC(=O)CC(C)C,6,3.4308
CC(C)CC(=O)CC(C)C,7,4.5080576
CC(C)CC(=O)CC(C)C,8,4.5080576
CC(C)CC(C)(C)C,0,4.57245
CC(C)CC(C)(C)C,1,4.57245
CC(C)CC(C)(C)C,2,4.1151843
CC(C)CC(C)(C)C,3,4.0242453
CC(C)CC(C)(C)C,4,4.733654
CC(C)CC(C)(C)C,5,4.733654
CC(C)CC(C)(C)C,6,4.733654
CC(C)CC(C)C,0,4.564709
CC(C)CC(C)C,1,4.564709
CC(C)CC(C)C,2,3.964384
CC(C)CC(C)C,3,3.9643838
CC(C)CC(C)C,4,4.564709
CC(C)CC(C)C,5,4.564709
CC(C)CC(C)O,0,4.564709
CC(C)CC(C)O,1,4.564709
CC(C)CC(C)O,2,3.9420269
CC(C)CC(C)O,3,2.6839952
CC(C)CC(C)O,4,3.5798318
CC(C)CC(C)O,5,1.3415349
CC(C)CC=O,0,4.5596633
CC(C)CC=O,1,4.5596633
CC(C)CC=O,2,4.197175
CC(C)CC=O,3,1.8302057
CC(C)CC=O,4,0.022148572
CC(C)CCC(C)C,0,4.607067
CC(C)CCC(C)C,1,4.607067
CC(C)CCC(C)C,2,3.8847544
CC(C)CCC(C)C,3,2.5576444
CC(C)CCC(C)C,4,3.8847542
CC(C)CCC(C)C,5,4.607067
CC(C)CCC(C)C,6,4.607067
CC(C)CCC(C)O,0,4.607067
CC(C)CCC(C)O,1,4.607067
CC(C)CCC(C)O,2,3.8847544
CC(C)CCC(C)O,3,2.5440974
CC(C)CCC(C)O,4,2.6309628
CC(C)CCC(C)O,5,3.5953333
CC(C)CCC(C)O,6,1.3544269
CC(C)CCCO,0,4.607067
CC(C)CCCO,1,4.607067
CC(C)CCCO,2,3.8736386
CC(C)CCCO,3,2.6325507
CC(C)CCCO,4,2.3661594
CC(C)CCCO,5,1.2050061
CC(C)CCO,0,4.607067
CC(C)CCO,1,4.607067
CC(C)CCO,2,3.860899
CC(C)CCO,3,2.3912833
CC(C)CCO,4,1.2035257
CC(C)CCOC=O,0,4.607067
CC(C)CCOC=O,1,4.607067
CC(C)CCOC=O,2,3.876647
CC(C)CCOC=O,3,2.350525
CC(C)CCOC=O,4,1.7241607
CC(C)CCOC=O,5,1.287317
CC(C)CCOC=O,6,0.112383366
CC(C)CCOCCC(C)C,0,4.607067
CC(C)CCOCCC(C)C,1,4.607067
CC(C)CCOCCC(C)C,2,3.876647
CC(C)CCOCCC(C)C,3,2.3321486
CC(C)CCOCCC(C)C,4,0.68406117
CC(C)CCOCCC(C)C,5,0.68406117
CC(C)CCOCCC(C)C,6,2.3321483
CC(C)CCOCCC(C)C,7,3.876647
CC(C)CCOCCC(C)C,8,4.607067
CC(C)CCOCCC(C)C,9,4.607067
CC(C)CCc1ccccc1,0,4.607067
CC(C)CCc1ccccc1,1,4.607067
CC(C)CCc1ccccc1,2,4.4726925
CC(C)CCc1ccccc1,3,9.756173
CC(C)CCc1ccccc1,4,24.35493
CC(C)CCc1ccccc1,5,23.959892
CC(C)CCc1ccccc1,6,9.776669
CC(C)CCc1ccccc1,7,8.663676
CC(C)CCc1ccccc1,8,8.663676
CC(C)CCc1ccccc1,9,9.776669
CC(C)CCc1ccccc1,10,23.959892
CC(C)CN,0,4.5548706
CC(C)CN,1,4.5548706
CC(C)CN,2,2.5570161
CC(C)CN,3,-0.18114443
CC(C)CO,0,4.5413685
CC(C)CO,1,4.5413685
CC(C)CO,2,3.2475867
CC(C)CO,3,1.1388962
CC(C)COC=O,0,4.525305
CC(C)COC=O,1,4.525305
CC(C)COC=O,2,3.0946903
CC(C)COC=O,3,1.0789466
CC(C)COC=O,4,1.2789874
CC(C)COC=O,5,0.112383366
CC(C)Cc1ccccc1,0,4.9488883
CC(C)Cc1ccccc1,1,4.9488883
CC(C)Cc1ccccc1,2,10.134669
CC(C)Cc1ccccc1,3,23.55988
CC(C)Cc1ccccc1,4,22.951029
CC(C)Cc1ccccc1,5,9.776669
CC(C)Cc1ccccc1,6,8.663676
CC(C)Cc1ccccc1,7,8.663676
CC(C)Cc1ccccc1,8,9.776669
CC(C)Cc1ccccc1,9,22.951029
CC(C)NC(C)C,0,3.6108904
CC(C)NC(C)C,1,3.6108904
CC(C)NC(C)C,2,0.6367583
CC(C)NC(C)C,3,0.63675845
CC(C)NC(C)C,4,3.6108906
CC(C)NC(C)C,5,3.6108906
CC(C)O,0,3.964171
CC(C)O,1,3.964171
CC(C)O,2,1.7229965
CC(C)OC(C)C,0,3.9362855
CC(C)OC(C)C,1,3.9362855
CC(C)OC(C)C,2,1.6077633
CC(C)OC(C)C,3,1.6077633
CC(C)OC(C)C,4,3.9362855
CC(C)OC(C)C,5,3.9362855
CC(C)OC=O,0,3.9386253
CC(C)OC=O,1,3.9386253
CC(C)OC=O,2,1.6701725
CC(C)OC=O,3,1.1338553
CC(C)OC=O,4,0.108384654
CC(C)OCCO,0,3.9428895
CC(C)OCCO,1,3.9428895
CC(C)OCCO,2,1.376815
CC(C)OCCO,3,0.711909
CC(C)OCCO,4,1.7640197
CC(C)OCCO,5,1.1871196
CC(C)O[N+](=O)[O-],0,3.9328985
CC(C)O[N+](=O)[O-],1,3.9328985
CC(C)O[N+](=O)[O-],2,1.6370018
CC(C)O[N+](=O)[O-],3,-1.4080334
CC(C)O[N+](=O)[O-],4,-1.34699
CC(C)O[N+](=O)[O-],5,-0.80377674
CC(C)c1cccc(C(C)C)c1,0,7.5071735
CC(C)c1cccc(C(C)C)c1,1,7.5071735
CC(C)c1cccc(C(C)C)c1,2,18.402288
CC(C)c1cccc(C(C)C)c1,3,17.715382
CC(C)c1cccc(C(C)C)c1,4,8.730543
CC(C)c1cccc(C(C)C)c1,5,8.730543
CC(C)c1cccc(C(C)C)c1,6,17.715382
CC(C)c1cccc(C(C)C)c1,7,18.402288
CC(C)c1cccc(C(C)C)c1,8,7.5071735
CC(C)c1cccc(C(C)C)c1,9,7.5071735
CC(C)c1cccc(C(C)C)c1,10,21.434036
CC(C)c1cccc(C(C)C)c1,11,21.434038
CC(C)c1ccccc1,0,7.5071735
CC(C)c1ccccc1,1,7.5071735
CC(C)c1ccccc1,2,17.572334
CC(C)c1ccccc1,3,17.052357
CC(C)c1ccccc1,4,9.319199
CC(C)c1ccccc1,5,8.663676
CC(C)c1ccccc1,6,8.663676
CC(C)c1ccccc1,7,9.319199
CC(C)c1ccccc1,8,17.052357
CC(CC(C)(C)C)CC(C)(C)C,0,4.464473
CC(CC(C)(C)C)CC(C)(C)C,1,3.9812932
CC(CC(C)(C)C)CC(C)(C)C,2,3.9869237
CC(CC(C)(C)C)CC(C)(C)C,3,4.733654
CC(CC(C)(C)C)CC(C)(C)C,4,4.733654
CC(CC(C)(C)C)CC(C)(C)C,5,4.733654
CC(CC(C)(C)C)CC(C)(C)C,6,3.9812932
CC(CC(C)(C)C)CC(C)(C)C,7,3.9869237
CC(CC(C)(C)C)CC(C)(C)C,8,4.733654
CC(CC(C)(C)C)CC(C)(C)C,9,4.733654
CC(CC(C)(C)C)CC(C)(C)C,10,4.733654
CC(CC=O)CC(C)(C)C,0,4.4707966
CC(CC=O)CC(C)(C)C,1,4.220192
CC(CC=O)CC(C)(C)C,2,1.8318404
CC(CC=O)CC(C)(C)C,3,0.022148572
CC(CC=O)CC(C)(C)C,4,3.9906335
CC(CC=O)CC(C)(C)C,5,3.9869237
CC(CC=O)CC(C)(C)C,6,4.733654
CC(CC=O)CC(C)(C)C,7,4.733654
CC(CC=O)CC(C)(C)C,8,4.733654
CC(CO)CC(C)(C)C,0,4.4371943
CC(CO)CC(C)(C)C,1,2.9880672
